year,total_energy,area,month
1965,682831,chugoku,10
1965,376800,shikoku,10
1965,989141,kyushu,10
1965,NA,okinawa,10
1965,464246,hokkaido,09
1965,1243566,tohoku,09
1965,3454331,tokyo,09
1965,1783762,chubu,09
1965,655028,hokuriku,09
1965,2389092,kansai,09
1965,720673,chugoku,09
1965,398168,shikoku,09
1965,995249,kyushu,09
1965,NA,okinawa,09
1965,455626,hokkaido,08
1965,1258123,tohoku,08
1965,3514540,tokyo,08
1965,1773334,chubu,08
1965,684503,hokuriku,08
1965,2435208,kansai,08
1965,731080,chugoku,08
1965,403793,shikoku,08
1965,1029853,kyushu,08
1965,NA,okinawa,08
1965,457000,hokkaido,07
1965,1319249,tohoku,07
1965,3408692,tokyo,07
1965,1713747,chubu,07
1965,781656,hokuriku,07
1965,2352267,kansai,07
1965,705783,chugoku,07
1965,416038,shikoku,07
1965,972354,kyushu,07
1965,NA,okinawa,07
1965,439976,hokkaido,06
1965,1310563,tohoku,06
1965,3216152,tokyo,06
1965,1683540,chubu,06
1965,760695,hokuriku,06
1965,2246902,kansai,06
1965,677894,chugoku,06
1965,393815,shikoku,06
1965,924366,kyushu,06
1965,NA,okinawa,06
1965,424441,hokkaido,05
1965,1332830,tohoku,05
1965,3198932,tokyo,05
1965,1648614,chubu,05
1965,759516,hokuriku,05
1965,2202776,kansai,05
1965,667089,chugoku,05
1965,355163,shikoku,05
1965,890989,kyushu,05
1965,NA,okinawa,05
1965,411460,hokkaido,04
1965,1244593,tohoku,04
1965,3259571,tokyo,04
1965,1698158,chubu,04
1965,708079,hokuriku,04
1965,2319708,kansai,04
1965,694886,chugoku,04
1965,342635,shikoku,04
1965,946800,kyushu,04
1965,NA,okinawa,04
1965,415760,hokkaido,03
1965,1214869,tohoku,03
1965,3317772,tokyo,03
1965,1715345,chubu,03
1965,573562,hokuriku,03
1965,2353358,kansai,03
1965,702141,chugoku,03
1965,346252,shikoku,03
1965,983558,kyushu,03
1965,NA,okinawa,03
1965,407101,hokkaido,02
1965,1177712,tohoku,02
1965,3312103,tokyo,02
1965,1699912,chubu,02
1965,488877,hokuriku,02
1965,2373974,kansai,02
1965,707010,chugoku,02
1965,328532,shikoku,02
1965,980720,kyushu,02
1965,NA,okinawa,02
1965,410203,hokkaido,01
1965,1242791,tohoku,01
1965,3247011,tokyo,01
1965,1669532,chubu,01
1965,554314,hokuriku,01
1965,2269544,kansai,01
1965,700607,chugoku,01
1965,326954,shikoku,01
1965,985192,kyushu,01
1965,NA,okinawa,01
1964,435924,hokkaido,12
1964,1281890,tohoku,12
1964,3264590,tokyo,12
1964,1715633,chubu,12
1964,642695,hokuriku,12
1964,2340136,kansai,12
1964,696430,chugoku,12
1964,337453,shikoku,12
1964,1012612,kyushu,12
1964,NA,okinawa,12
1964,434001,hokkaido,11
1964,1273888,tohoku,11
1964,3141915,tokyo,11
1964,1633876,chubu,11
1964,689491,hokuriku,11
1964,2179874,kansai,11
1964,673716,chugoku,11
1964,332060,shikoku,11
1964,943739,kyushu,11
1964,NA,okinawa,11
1964,440735,hokkaido,10
1964,1288758,tohoku,10
1964,3132863,tokyo,10
1964,1663427,chubu,10
1964,741448,hokuriku,10
1964,2252859,kansai,10
1964,683965,chugoku,10
1964,350029,shikoku,10
1964,971352,kyushu,10
1964,NA,okinawa,10
1964,444568,hokkaido,09
1964,1252692,tohoku,09
1964,3238328,tokyo,09
1964,1690890,chubu,09
1964,667529,hokuriku,09
1964,2335930,kansai,09
1964,705877,chugoku,09
1964,389991,shikoku,09
1964,979643,kyushu,09
1964,NA,okinawa,09
1964,451534,hokkaido,08
1964,1223428,tohoku,08
1964,3224922,tokyo,08
1964,1665875,chubu,08
1964,684070,hokuriku,08
1964,2311383,kansai,08
1964,687898,chugoku,08
1964,355995,shikoku,08
1964,981561,kyushu,08
1964,NA,okinawa,08
1964,440550,hokkaido,07
1964,1222384,tohoku,07
1964,3103046,tokyo,07
1964,1594785,chubu,07
1964,750185,hokuriku,07
1964,2213578,kansai,07
1964,644036,chugoku,07
1964,363662,shikoku,07
1964,935467,kyushu,07
1964,NA,okinawa,07
1964,410118,hokkaido,06
1964,1151010,tohoku,06
1964,2890964,tokyo,06
1964,1560245,chubu,06
1964,688593,hokuriku,06
1964,2080831,kansai,06
1964,607602,chugoku,06
1964,323046,shikoku,06
1964,869693,kyushu,06
1964,NA,okinawa,06
1964,397057,hokkaido,05
1964,1250910,tohoku,05
1964,2856461,tokyo,05
1964,1524334,chubu,05
1964,724938,hokuriku,05
1964,2032220,kansai,05
1964,590460,chugoku,05
1964,326326,shikoku,05
1964,853833,kyushu,05
1964,NA,okinawa,05
1964,383415,hokkaido,04
1964,1243073,tohoku,04
1964,2862024,tokyo,04
1964,1542351,chubu,04
1964,712264,hokuriku,04
1964,2122696,kansai,04
1964,609589,chugoku,04
1964,332070,shikoku,04
1964,859357,kyushu,04
1964,NA,okinawa,04
1964,391899,hokkaido,03
1964,1136747,tohoku,03
1964,3003069,tokyo,03
1964,1558805,chubu,03
1964,545600,hokuriku,03
1964,2173109,kansai,03
1964,624381,chugoku,03
1964,301569,shikoku,03
1964,932658,kyushu,03
1964,NA,okinawa,03
1964,387853,hokkaido,02
1964,1159598,tohoku,02
1964,3016696,tokyo,02
1964,1553877,chubu,02
1964,449273,hokuriku,02
1964,2190907,kansai,02
1964,630499,chugoku,02
1964,296261,shikoku,02
1964,927411,kyushu,02
1964,NA,okinawa,02
1964,376110,hokkaido,01
1964,1209033,tohoku,01
1964,2867936,tokyo,01
1964,1470282,chubu,01
1964,508924,hokuriku,01
1964,2029774,kansai,01
1964,602047,chugoku,01
1964,285575,shikoku,01
1964,910796,kyushu,01
1964,NA,okinawa,01
1963,399549,hokkaido,12
1963,1208131,tohoku,12
1963,2826603,tokyo,12
1963,1517861,chubu,12
1963,575283,hokuriku,12
1963,2068465,kansai,12
1963,599231,chugoku,12
1963,286370,shikoku,12
1963,908604,kyushu,12
1963,NA,okinawa,12
1963,407042,hokkaido,11
1963,1170139,tohoku,11
1963,2739147,tokyo,11
1963,1452620,chubu,11
1963,561858,hokuriku,11
1963,1970225,kansai,11
1963,566861,chugoku,11
1963,281028,shikoku,11
1963,861852,kyushu,11
1963,NA,okinawa,11
1963,405314,hokkaido,10
1963,1144956,tohoku,10
1963,2669693,tokyo,10
1963,1473097,chubu,10
1963,579005,hokuriku,10
1963,1979280,kansai,10
1963,574715,chugoku,10
1963,295814,shikoku,10
1963,856329,kyushu,10
1963,NA,okinawa,10
1963,403302,hokkaido,09
1963,1089971,tohoku,09
1963,2726568,tokyo,09
1963,1463174,chubu,09
1963,551710,hokuriku,09
1963,2018321,kansai,09
1963,591492,chugoku,09
1963,308285,shikoku,09
1963,843865,kyushu,09
1963,NA,okinawa,09
1963,409623,hokkaido,08
1963,1109899,tohoku,08
1963,2753848,tokyo,08
1963,1452599,chubu,08
1963,574715,hokuriku,08
1963,2040232,kansai,08
1963,590728,chugoku,08
1963,318248,shikoku,08
1963,880806,kyushu,08
1963,NA,okinawa,08
1963,394494,hokkaido,07
1963,1149278,tohoku,07
1963,2684779,tokyo,07
1963,1431962,chubu,07
1963,659173,hokuriku,07
1963,1971666,kansai,07
1963,564008,chugoku,07
1963,303937,shikoku,07
1963,851135,kyushu,07
1963,NA,okinawa,07
1963,382134,hokkaido,06
1963,1095656,tohoku,06
1963,2575373,tokyo,06
1963,1377351,chubu,06
1963,671862,hokuriku,06
1963,1853144,kansai,06
1963,540582,chugoku,06
1963,325249,shikoku,06
1963,786757,kyushu,06
1963,NA,okinawa,06
1963,369035,hokkaido,05
1963,1098751,tohoku,05
1963,2571605,tokyo,05
1963,1338826,chubu,05
1963,679344,hokuriku,05
1963,1831732,kansai,05
1963,530073,chugoku,05
1963,322371,shikoku,05
1963,787560,kyushu,05
1963,NA,okinawa,05
1963,361998,hokkaido,04
1963,1095001,tohoku,04
1963,2529835,tokyo,04
1963,1350869,chubu,04
1963,655729,hokuriku,04
1963,1855930,kansai,04
1963,536722,chugoku,04
1963,297482,shikoku,04
1963,772450,kyushu,04
1963,NA,okinawa,04
1962,361202,hokkaido,09
1962,975690,tohoku,09
1962,2412419,tokyo,09
1962,1264369,chubu,09
1962,497947,hokuriku,09
1962,1774740,kansai,09
1962,526756,chugoku,09
1962,280896,shikoku,09
1962,801736,kyushu,09
1962,NA,okinawa,09
1962,365672,hokkaido,08
1962,938551,tohoku,08
1962,2382894,tokyo,08
1962,1285952,chubu,08
1962,502296,hokuriku,08
1962,1763737,kansai,08
1962,518438,chugoku,08
1962,290647,shikoku,08
1962,813331,kyushu,08
1962,NA,okinawa,08
1962,350493,hokkaido,07
1962,1012260,tohoku,07
1962,2303171,tokyo,07
1962,1225691,chubu,07
1962,570553,hokuriku,07
1962,1679315,kansai,07
1962,499373,chugoku,07
1962,285578,shikoku,07
1962,783757,kyushu,07
1962,NA,okinawa,07
1962,357766,hokkaido,06
1962,1041700,tohoku,06
1962,2237414,tokyo,06
1962,1209275,chubu,06
1962,608269,hokuriku,06
1962,1666038,kansai,06
1962,495891,chugoku,06
1962,283131,shikoku,06
1962,762020,kyushu,06
1962,NA,okinawa,06
1962,351301,hokkaido,05
1962,1112211,tohoku,05
1962,2249452,tokyo,05
1962,1195381,chubu,05
1962,631046,hokuriku,05
1962,1660897,kansai,05
1962,499528,chugoku,05
1962,274639,shikoku,05
1962,771724,kyushu,05
1962,NA,okinawa,05
1962,336755,hokkaido,04
1962,1088637,tohoku,04
1962,2280582,tokyo,04
1962,1214742,chubu,04
1962,608220,hokuriku,04
1962,1708402,kansai,04
1962,512550,chugoku,04
1962,269271,shikoku,04
1962,760287,kyushu,04
1962,NA,okinawa,04
1961,452459,hokkaido,03
1961,1315382,tohoku,03
1961,3592925,tokyo,03
1961,1798619,chubu,03
1961,673367,hokuriku,03
1961,2462529,kansai,03
1961,740634,chugoku,03
1961,386015,shikoku,03
1961,1015836,kyushu,03
1961,NA,okinawa,03
