period,prefecture_code,people_transported
2014-06,3,5
2014-06,4,6
2014-06,5,6
2014-06,6,5
2014-06,7,6
2014-06,8,6
2014-06,9,1
2014-06,10,8
2014-06,11,20
2014-06,12,12
2014-06,13,19
2014-06,14,8
2014-06,15,13
2014-06,16,4
2014-06,17,1
2014-06,18,6
2014-06,19,3
2014-06,20,11
2014-06,21,6
2014-06,22,7
2014-06,23,6
2014-06,24,3
2014-06,25,5
2014-06,26,12
2014-06,27,13
2014-06,28,6
2014-06,29,4
2014-06,30,3
2014-06,31,1
2014-06,32,3
2014-06,33,3
2014-06,34,6
2014-06,35,1
2014-06,36,NA
2014-06,37,NA
2014-06,38,1
2014-06,39,NA
2014-06,40,1
2014-06,41,1
2014-06,42,NA
2014-06,43,3
2014-06,44,4
2014-06,45,NA
2014-06,46,NA
2014-06,47,4
2014-06,1,38
2014-06,2,6
2014-06,3,2
2014-06,4,4
2014-06,5,6
2014-06,6,NA
2014-06,7,7
2014-06,8,7
2014-06,9,1
2014-06,10,1
2014-06,11,16
2014-06,12,8
2014-06,13,16
2014-06,14,11
2014-06,15,15
2014-06,16,NA
2014-06,17,5
2014-06,18,NA
2014-06,19,NA
2014-06,20,11
2014-06,21,3
2014-06,22,3
2014-06,23,6
2014-06,24,2
2014-06,25,1
2014-06,26,1
2014-06,27,3
2014-06,28,2
2014-06,29,NA
2014-06,30,NA
2014-06,31,NA
2014-06,32,NA
2014-06,33,1
2014-06,34,1
2014-06,35,NA
2014-06,36,NA
2014-06,37,2
2014-06,38,NA
2014-06,39,NA
2014-06,40,1
2014-06,41,NA
2014-06,42,NA
2014-06,43,NA
2014-06,44,1
2014-06,45,NA
2014-06,46,3
2014-06,47,3
2014-06,1,16
2014-06,2,3
2014-06,3,NA
2014-06,4,NA
2014-06,5,3
2014-06,6,NA
2014-06,7,2
2014-06,8,1
2014-06,9,1
2014-06,10,1
2014-06,11,2
2014-06,12,3
2014-06,13,4
2014-06,14,1
2014-06,15,1
2014-06,16,NA
2014-06,17,NA
2014-06,18,1
2014-06,19,NA
2014-06,20,5
2014-06,21,1
2014-06,22,NA
2014-06,23,NA
2014-06,24,NA
2014-06,25,NA
2014-06,26,2
2014-06,27,1
2014-06,28,1
2014-06,29,NA
2014-06,30,NA
2014-06,31,NA
2014-06,32,NA
2014-06,33,1
2014-06,34,2
2014-06,35,NA
2014-06,36,1
2014-06,37,NA
2014-06,38,1
2014-06,39,NA
2014-06,40,3
2014-06,41,1
2014-06,42,1
2014-06,43,3
2014-06,44,NA
2014-06,45,1
2014-06,46,1
2014-06,47,NA
2014-06,1,7
2014-06,2,NA
2014-06,3,1
2014-06,4,NA
2014-06,5,NA
2014-06,6,NA
2014-06,7,NA
2014-06,8,1
2014-06,9,NA
2014-06,10,NA
2014-06,11,NA
2014-06,12,1
2014-06,13,1
2014-06,14,NA
2014-06,15,3
2014-06,16,1
2014-06,17,2
2014-06,18,1
2014-06,19,NA
2014-06,20,NA
2014-06,21,1
2014-06,22,3
2014-06,23,7
2014-06,24,1
2014-06,25,3
2014-06,26,2
2014-06,27,3
2014-06,28,4
2014-06,29,1
2014-06,30,NA
2014-06,31,NA
2014-06,32,NA
2014-06,33,1
2014-06,34,NA
2014-06,35,NA
2014-06,36,NA
2014-06,37,NA
2014-06,38,1
2014-06,39,2
2014-06,40,1
2014-06,41,1
2014-06,42,1
2014-06,43,NA
2014-06,44,NA
2014-06,45,NA
2014-06,46,1
2014-06,47,2
2014-06,1,3
2014-06,2,1
2014-06,3,NA
2014-06,4,1
2014-06,5,2
2014-06,6,NA
2014-06,7,NA
2014-06,8,1
2014-06,9,NA
2014-06,10,NA
2014-06,11,NA
2014-06,12,NA
2014-06,13,1
2014-06,14,NA
2014-06,15,NA
2014-06,16,1
2014-06,17,2
2014-06,18,NA
2014-06,19,NA
2014-06,20,1
2014-06,21,2
2014-06,22,2
2014-06,23,4
2014-06,24,1
2014-06,25,3
2014-06,26,NA
2014-06,27,1
2014-06,28,6
2014-06,29,2
2014-06,30,NA
2014-06,31,1
2014-06,32,1
2014-06,33,3
2014-06,34,1
2014-06,35,2
2014-06,36,NA
2014-06,37,1
2014-06,38,NA
2014-06,39,1
2014-06,40,2
2014-06,41,2
2014-06,42,1
2014-06,43,5
2014-06,44,1
2014-06,45,2
2014-06,46,1
2014-06,47,2
2014-06,1,5
2014-06,2,1
2014-06,3,NA
2014-06,4,NA
2014-06,5,1
2014-06,6,9
2014-06,7,2
2014-06,8,NA
2014-06,9,NA
2014-06,10,2
2014-06,11,1
2014-06,12,1
2014-06,13,3
2014-06,14,1
2014-06,15,3
2014-06,16,1
2014-06,17,7
2014-06,18,5
2014-06,19,1
2014-06,20,4
2014-06,21,6
2014-06,22,3
2014-06,23,20
2014-06,24,3
2014-06,25,7
2014-06,26,16
2014-06,27,14
2014-06,28,13
2014-06,29,7
2014-06,30,3
2014-06,31,NA
2014-06,32,NA
2014-06,33,2
2014-06,34,4
2014-06,35,1
2014-06,36,NA
2014-06,37,1
2014-06,38,4
2014-06,39,1
2014-06,40,NA
2014-06,41,1
2014-06,42,2
2014-06,43,2
2014-06,44,3
2014-06,45,1
2014-06,46,2
2014-06,47,2
2014-06,1,1
2014-06,2,NA
2014-06,3,NA
2014-06,4,NA
2014-06,5,1
2014-06,6,NA
2014-06,7,4
2014-06,8,1
2014-06,9,1
2014-06,10,2
2014-06,11,10
2014-06,12,3
2014-06,13,4
2014-06,14,10
2014-06,15,5
2014-06,16,NA
2014-06,17,1
2014-06,18,NA
2014-06,19,NA
2014-06,20,2
2014-06,21,1
2014-06,22,5
2014-06,23,9
2014-06,24,3
2014-06,25,2
2014-06,26,9
2014-06,27,12
2014-06,28,15
2014-06,29,6
2014-06,30,2
2014-06,31,NA
2014-06,32,NA
2014-06,33,4
2014-06,34,5
2014-06,35,7
2014-06,36,2
2014-06,37,3
2014-06,38,5
2014-06,39,1
2014-06,40,6
2014-06,41,2
2014-06,42,3
2014-06,43,3
2014-06,44,3
2014-06,45,2
2014-06,46,2
2014-06,47,NA
2014-06,1,NA
2014-06,2,NA
2014-06,3,NA
2014-06,4,1
2014-06,5,4
2014-06,6,2
2014-06,7,7
2014-06,8,1
2014-06,9,3
2014-06,10,5
2014-06,11,10
2014-06,12,10
2014-06,13,7
2014-06,14,10
2014-06,15,7
2014-06,16,3
2014-06,17,2
2014-06,18,1
2014-06,19,NA
2014-06,20,1
2014-06,21,1
2014-06,22,10
2014-06,23,10
2014-06,24,4
2014-06,25,NA
2014-06,26,1
2014-06,27,9
2014-06,28,6
2014-06,29,NA
2014-06,30,1
2014-06,31,1
2014-06,32,1
2014-06,33,1
2014-06,34,5
2014-06,35,1
2014-06,36,1
2014-06,37,1
2014-06,38,1
2014-06,39,NA
2014-06,40,2
2014-06,41,NA
2014-06,42,1
2014-06,43,1
2014-06,44,NA
2014-06,45,1
2014-06,46,1
2014-06,47,2
2014-06,1,NA
2014-06,2,NA
2014-06,3,NA
2014-06,4,NA
2014-06,5,NA
2014-06,6,2
2014-06,7,2
2014-06,8,NA
2014-06,9,NA
2014-06,10,NA
2014-06,11,1
2014-06,12,NA
2014-06,13,NA
2014-06,14,2
2014-06,15,3
2014-06,16,NA
2014-06,17,1
2014-06,18,NA
2014-06,19,NA
2014-06,20,NA
2014-06,21,1
2014-06,22,NA
2014-06,23,3
2014-06,24,1
2014-06,25,NA
2014-06,26,3
2014-06,27,6
2014-06,28,3
2014-06,29,1
2014-06,30,2
2014-06,31,1
2014-06,32,NA
2014-06,33,2
2014-06,34,4
2014-06,35,2
2014-06,36,NA
2014-06,37,NA
2014-06,38,2
2014-06,39,NA
2014-06,40,3
2014-06,41,NA
2014-06,42,1
2014-06,43,4
2014-06,44,2
2014-06,45,NA
2014-06,46,3
2014-06,47,6
2014-06,1,NA
2014-06,2,NA
2014-06,3,1
2014-06,4,NA
2014-06,5,NA
2014-06,6,NA
2014-06,7,1
2014-06,8,NA
2014-06,9,NA
2014-06,10,1
2014-06,11,1
2014-06,12,2
2014-06,13,NA
2014-06,14,NA
2014-06,15,1
2014-06,16,NA
2014-06,17,NA
2014-06,18,NA
2014-06,19,NA
2014-06,20,1
2014-06,21,NA
2014-06,22,5
2014-06,23,13
2014-06,24,6
2014-06,25,NA
2014-06,26,3
2014-06,27,8
2014-06,28,4
2014-06,29,NA
2014-06,30,1
2014-06,31,NA
2014-06,32,NA
2014-06,33,NA
2014-06,34,3
2014-06,35,3
2014-06,36,NA
2014-06,37,2
2014-06,38,NA
2014-06,39,NA
2014-06,40,1
2014-06,41,NA
2014-06,42,NA
2014-06,43,4
2014-06,44,4
2014-06,45,NA
2014-06,46,4
2014-06,47,1
2014-06,1,1
2014-06,2,NA
2014-06,3,NA
2014-06,4,12
2014-06,5,NA
2014-06,6,NA
2014-06,7,2
2014-06,8,6
2014-06,9,2
2014-06,10,NA
2014-06,11,13
2014-06,12,10
2014-06,13,15
2014-06,14,8
2014-06,15,1
2014-06,16,NA
2014-06,17,1
2014-06,18,NA
2014-06,19,1
2014-06,20,1
2014-06,21,2
2014-06,22,2
2014-06,23,3
2014-06,24,2
2014-06,25,1
2014-06,26,1
2014-06,27,2
2014-06,28,3
2014-06,29,1
2014-06,30,4
2014-06,31,NA
2014-06,32,NA
2014-06,33,2
2014-06,34,1
2014-06,35,1
2014-06,36,NA
2014-06,37,NA
2014-06,38,1
2014-06,39,2
2014-06,40,3
2014-06,41,1
2014-06,42,NA
2014-06,43,4
2014-06,44,2
2014-06,45,2
2014-06,46,NA
2014-06,47,1
2014-06,1,1
2014-06,2,1
2014-06,3,NA
2014-06,4,4
2014-06,5,NA
2014-06,6,NA
2014-06,7,3
2014-06,8,5
2014-06,9,6
2014-06,10,6
2014-06,11,9
2014-06,12,11
2014-06,13,17
2014-06,14,9
2014-06,15,2
2014-06,16,NA
2014-06,17,1
2014-06,18,NA
2014-06,19,1
2014-06,20,2
2014-06,21,5
2014-06,22,6
2014-06,23,10
2014-06,24,NA
2014-06,25,1
2014-06,26,3
2014-06,27,4
2014-06,28,7
2014-06,29,NA
2014-06,30,1
2014-06,31,3
2014-06,32,3
2014-06,33,4
2014-06,34,7
2014-06,35,1
2014-06,36,1
2014-06,37,1
2014-06,38,1
2014-06,39,NA
2014-06,40,6
2014-06,41,1
2014-06,42,2
2014-06,43,1
2014-06,44,2
2014-06,45,1
2014-06,46,2
2014-06,47,1
2014-06,1,1
2014-06,2,NA
2014-06,3,NA
2014-06,4,6
2014-06,5,NA
2014-06,6,3
2014-06,7,5
2014-06,8,8
2014-06,9,NA
2014-06,10,5
2014-06,11,20
2014-06,12,10
2014-06,13,19
2014-06,14,10
2014-06,15,5
2014-06,16,NA
2014-06,17,3
2014-06,18,1
2014-06,19,NA
2014-06,20,7
2014-06,21,3
2014-06,22,11
2014-06,23,14
2014-06,24,4
2014-06,25,4
2014-06,26,5
2014-06,27,10
2014-06,28,8
2014-06,29,2
2014-06,30,7
2014-06,31,1
2014-06,32,1
2014-06,33,6
2014-06,34,3
2014-06,35,NA
2014-06,36,1
2014-06,37,2
2014-06,38,2
2014-06,39,2
2014-06,40,5
2014-06,41,NA
2014-06,42,2
2014-06,43,1
2014-06,44,NA
2014-06,45,NA
2014-06,46,NA
2014-06,47,NA
2014-06,1,1
2014-06,2,NA
2014-06,3,NA
2014-06,4,2
2014-06,5,1
2014-06,6,NA
2014-06,7,5
2014-06,8,7
2014-06,9,5
2014-06,10,2
2014-06,11,17
2014-06,12,7
2014-06,13,7
2014-06,14,7
2014-06,15,5
2014-06,16,3
2014-06,17,1
2014-06,18,2
2014-06,19,NA
2014-06,20,5
2014-06,21,5
2014-06,22,3
2014-06,23,11
2014-06,24,5
2014-06,25,1
2014-06,26,7
2014-06,27,8
2014-06,28,6
2014-06,29,2
2014-06,30,2
2014-06,31,NA
2014-06,32,1
2014-06,33,4
2014-06,34,2
2014-06,35,2
2014-06,36,NA
2014-06,37,3
2014-06,38,3
2014-06,39,NA
2014-06,40,3
2014-06,41,2
2014-06,42,NA
2014-06,43,1
2014-06,44,1
2014-06,45,NA
2014-06,46,NA
2014-06,47,4
2014-06,1,NA
2014-06,2,NA
2014-06,3,2
2014-06,4,2
2014-06,5,3
2014-06,6,2
2014-06,7,6
2014-06,8,7
2014-06,9,2
2014-06,10,2
2014-06,11,9
2014-06,12,4
2014-06,13,10
2014-06,14,2
2014-06,15,6
2014-06,16,1
2014-06,17,NA
2014-06,18,NA
2014-06,19,NA
2014-06,20,5
2014-06,21,1
2014-06,22,1
2014-06,23,9
2014-06,24,2
2014-06,25,3
2014-06,26,1
2014-06,27,3
2014-06,28,NA
2014-06,29,1
2014-06,30,NA
2014-06,31,NA
2014-06,32,1
2014-06,33,1
2014-06,34,NA
2014-06,35,NA
2014-06,36,NA
2014-06,37,1
2014-06,38,1
2014-06,39,1
2014-06,40,1
2014-06,41,NA
2014-06,42,NA
2014-06,43,NA
2014-06,44,NA
2014-06,45,NA
2014-06,46,NA
2014-06,47,8
2014-06,1,NA
2014-06,2,NA
2014-06,3,3
2014-06,4,3
2014-06,5,NA
2014-06,6,1
2014-06,7,1
2014-06,8,1
2014-06,9,1
2014-06,10,NA
2014-06,11,5
2014-06,12,2
2014-06,13,5
2014-06,14,2
2014-06,15,NA
2014-06,16,NA
2014-06,17,NA
2014-06,18,1
2014-06,19,NA
2014-06,20,NA
2014-06,21,1
2014-06,22,1
2014-06,23,3
2014-06,24,NA
2014-06,25,1
2014-06,26,1
2014-06,27,5
2014-06,28,1
2014-06,29,NA
2014-06,30,1
2014-06,31,NA
2014-06,32,1
2014-06,33,2
2014-06,34,1
2014-06,35,NA
2014-06,36,NA
2014-06,37,NA
2014-06,38,NA
2014-06,39,NA
2014-06,40,NA
2014-06,41,NA
2014-06,42,NA
2014-06,43,NA
2014-06,44,NA
2014-06,45,NA
2014-06,46,NA
2014-06,47,8
2014-06,1,NA
2014-06,2,NA
2014-06,3,1
2014-06,4,2
2014-06,5,1
2014-06,6,1
2014-06,7,NA
2014-06,8,2
2014-06,9,1
2014-06,10,3
2014-06,11,10
2014-06,12,4
2014-06,13,23
2014-06,14,6
2014-06,15,2
2014-06,16,1
2014-06,17,1
2014-06,18,2
2014-06,19,2
2014-06,20,1
2014-06,21,2
2014-06,22,7
2014-06,23,8
2014-06,24,1
2014-06,25,2
2014-06,26,6
2014-06,27,15
2014-06,28,2
2014-06,29,2
2014-06,30,3
2014-06,31,1
2014-06,32,2
2014-06,33,8
2014-06,34,6
2014-06,35,3
2014-06,36,1
2014-06,37,1
2014-06,38,4
2014-06,39,3
2014-06,40,4
2014-06,41,NA
2014-06,42,1
2014-06,43,4
2014-06,44,2
2014-06,45,1
2014-06,46,2
2014-06,47,5
2014-06,1,NA
2014-06,2,NA
2014-06,3,1
2014-06,4,3
2014-06,5,NA
2014-06,6,2
2014-06,7,2
2014-06,8,2
2014-06,9,1
2014-06,10,2
2014-06,11,12
2014-06,12,7
2014-06,13,15
2014-06,14,6
2014-06,15,2
2014-06,16,NA
2014-06,17,1
2014-06,18,NA
2014-06,19,NA
2014-06,20,2
2014-06,21,4
2014-06,22,3
2014-06,23,10
2014-06,24,2
2014-06,25,3
2014-06,26,4
2014-06,27,11
2014-06,28,6
2014-06,29,3
2014-06,30,1
2014-06,31,3
2014-06,32,1
2014-06,33,3
2014-06,34,6
2014-06,35,3
2014-06,36,1
2014-06,37,4
2014-06,38,1
2014-06,39,NA
2014-06,40,7
2014-06,41,NA
2014-06,42,NA
2014-06,43,10
2014-06,44,NA
2014-06,45,1
2014-06,46,2
2014-06,47,5
2014-06,1,2
2014-06,2,2
2014-06,3,NA
2014-06,4,1
2014-06,5,4
2014-06,6,1
2014-06,7,5
2014-06,8,3
2014-06,9,1
2014-06,10,4
2014-06,11,14
2014-06,12,6
2014-06,13,10
2014-06,14,5
2014-06,15,2
2014-06,16,1
2014-06,17,4
2014-06,18,5
2014-06,19,NA
2014-06,20,1
2014-06,21,3
2014-06,22,5
2014-06,23,4
2014-06,24,NA
2014-06,25,1
2014-06,26,6
2014-06,27,9
2014-06,28,6
2014-06,29,3
2014-06,30,1
2014-06,31,NA
2014-06,32,1
2014-06,33,4
2014-06,34,5
2014-06,35,NA
2014-06,36,NA
2014-06,37,2
2014-06,38,NA
2014-06,39,NA
2014-06,40,NA
2014-06,41,1
2014-06,42,NA
2014-06,43,1
2014-06,44,1
2014-06,45,NA
2014-06,46,1
2014-06,47,20
2014-06,1,4
2014-06,2,2
2014-06,3,1
2014-06,4,NA
2014-06,5,4
2014-06,6,3
2014-06,7,NA
2014-06,8,NA
2014-06,9,NA
2014-06,10,1
2014-06,11,2
2014-06,12,3
2014-06,13,1
2014-06,14,NA
2014-06,15,NA
2014-06,16,NA
2014-06,17,NA
2014-06,18,NA
2014-06,19,NA
2014-06,20,NA
2014-06,21,1
2014-06,22,2
2014-06,23,2
2014-06,24,1
2014-06,25,1
2014-06,26,2
2014-06,27,1
2014-06,28,5
2014-06,29,NA
2014-06,30,NA
2014-06,31,NA
2014-06,32,NA
2014-06,33,2
2014-06,34,NA
2014-06,35,NA
2014-06,36,1
2014-06,37,NA
2014-06,38,NA
2014-06,39,1
2014-06,40,NA
2014-06,41,1
2014-06,42,NA
2014-06,43,1
2014-06,44,NA
2014-06,45,NA
2014-06,46,4
2014-06,47,17
2014-06,1,NA
2014-06,2,NA
2014-06,3,1
2014-06,4,2
2014-06,5,NA
2014-06,6,1
2014-06,7,2
2014-06,8,3
2014-06,9,4
2014-06,10,2
2014-06,11,7
2014-06,12,3
2014-06,13,2
2014-06,14,4
2014-06,15,1
2014-06,16,1
2014-06,17,NA
2014-06,18,NA
2014-06,19,1
2014-06,20,2
2014-06,21,1
2014-06,22,8
2014-06,23,12
2014-06,24,2
2014-06,25,NA
2014-06,26,2
2014-06,27,6
2014-06,28,7
2014-06,29,1
2014-06,30,NA
2014-06,31,1
2014-06,32,NA
2014-06,33,2
2014-06,34,4
2014-06,35,2
2014-06,36,1
2014-06,37,1
2014-06,38,2
2014-06,39,NA
2014-06,40,1
2014-06,41,2
2014-06,42,NA
2014-06,43,NA
2014-06,44,3
2014-06,45,NA
2014-06,46,2
2014-06,47,14
2014-06,1,3
2014-06,2,NA
2014-06,3,1
2014-06,4,3
2014-06,5,1
2014-06,6,2
2014-06,7,NA
2014-06,8,NA
2014-06,9,NA
2014-06,10,NA
2014-06,11,NA
2014-06,12,NA
2014-06,13,2
2014-06,14,3
2014-06,15,NA
2014-06,16,NA
2014-06,17,NA
2014-06,18,NA
2014-06,19,NA
2014-06,20,1
2014-06,21,4
2014-06,22,4
2014-06,23,18
2014-06,24,4
2014-06,25,1
2014-06,26,6
2014-06,27,9
2014-06,28,5
2014-06,29,5
2014-06,30,4
2014-06,31,NA
2014-06,32,3
2014-06,33,10
2014-06,34,3
2014-06,35,1
2014-06,36,1
2014-06,37,4
2014-06,38,2
2014-06,39,NA
2014-06,40,4
2014-06,41,NA
2014-06,42,2
2014-06,43,2
2014-06,44,5
2014-06,45,NA
2014-06,46,NA
2014-06,47,NA
2014-06,1,9
2014-06,2,1
2014-06,3,2
2014-06,4,3
2014-06,5,1
2014-06,6,1
2014-06,7,4
2014-06,8,3
2014-06,9,2
2014-06,10,3
2014-06,11,2
2014-06,12,5
2014-06,13,4
2014-06,14,3
2014-06,15,2
2014-06,16,1
2014-06,17,NA
2014-06,18,NA
2014-06,19,NA
2014-06,20,1
2014-06,21,2
2014-06,22,1
2014-06,23,9
2014-06,24,4
2014-06,25,3
2014-06,26,8
2014-06,27,12
2014-06,28,16
2014-06,29,5
2014-06,30,4
2014-06,31,1
2014-06,32,NA
2014-06,33,6
2014-06,34,NA
2014-06,35,NA
2014-06,36,NA
2014-06,37,2
2014-06,38,1
2014-06,39,2
2014-06,40,3
2014-06,41,1
2014-06,42,2
2014-06,43,3
2014-06,44,2
2014-06,45,1
2014-06,46,2
2014-06,47,2
2014-06,1,12
2014-06,2,2
2014-06,3,3
2014-06,4,3
2014-06,5,4
2014-06,6,1
2014-06,7,6
2014-06,8,3
2014-06,9,3
2014-06,10,1
2014-06,11,4
2014-06,12,6
2014-06,13,4
2014-06,14,5
2014-06,15,5
2014-06,16,NA
2014-06,17,3
2014-06,18,2
2014-06,19,NA
2014-06,20,1
2014-06,21,2
2014-06,22,5
2014-06,23,8
2014-06,24,4
2014-06,25,2
2014-06,26,NA
2014-06,27,10
2014-06,28,7
2014-06,29,6
2014-06,30,1
2014-06,31,1
2014-06,32,NA
2014-06,33,5
2014-06,34,3
2014-06,35,NA
2014-06,36,1
2014-06,37,2
2014-06,38,1
2014-06,39,NA
2014-06,40,NA
2014-06,41,NA
2014-06,42,NA
2014-06,43,NA
2014-06,44,NA
2014-06,45,NA
2014-06,46,1
2014-06,47,5
2014-06,1,7
2014-06,2,2
2014-06,3,NA
2014-06,4,1
2014-06,5,3
2014-06,6,2
2014-06,7,6
2014-06,8,3
2014-06,9,NA
2014-06,10,NA
2014-06,11,2
2014-06,12,3
2014-06,13,2
2014-06,14,2
2014-06,15,10
2014-06,16,3
2014-06,17,2
2014-06,18,2
2014-06,19,1
2014-06,20,3
2014-06,21,3
2014-06,22,2
2014-06,23,10
2014-06,24,1
2014-06,25,3
2014-06,26,2
2014-06,27,6
2014-06,28,7
2014-06,29,NA
2014-06,30,NA
2014-06,31,NA
2014-06,32,2
2014-06,33,3
2014-06,34,8
2014-06,35,NA
2014-06,36,NA
2014-06,37,NA
2014-06,38,2
2014-06,39,NA
2014-06,40,NA
2014-06,41,1
2014-06,42,NA
2014-06,43,NA
2014-06,44,NA
2014-06,45,NA
2014-06,46,1
2014-06,47,19
2014-06,1,4
2014-06,2,1
2014-06,3,1
2014-06,4,NA
2014-06,5,4
2014-06,6,2
2014-06,7,2
2014-06,8,NA
2014-06,9,NA
2014-06,10,1
2014-06,11,2
2014-06,12,3
2014-06,13,1
2014-06,14,NA
2014-06,15,NA
2014-06,16,1
2014-06,17,NA
2014-06,18,NA
2014-06,19,NA
2014-06,20,1
2014-06,21,2
2014-06,22,2
2014-06,23,6
2014-06,24,2
2014-06,25,NA
2014-06,26,NA
2014-06,27,7
2014-06,28,2
2014-06,29,NA
2014-06,30,3
2014-06,31,1
2014-06,32,1
2014-06,33,2
2014-06,34,1
2014-06,35,NA
2014-06,36,NA
2014-06,37,3
2014-06,38,NA
2014-06,39,2
2014-06,40,3
2014-06,41,3
2014-06,42,NA
2014-06,43,4
2014-06,44,1
2014-06,45,4
2014-06,46,3
2014-06,47,32
2014-06,1,11
2014-06,2,NA
2014-06,3,NA
2014-06,4,NA
2014-06,5,NA
2014-06,6,NA
2014-06,7,NA
2014-06,8,4
2014-06,9,4
2014-06,10,3
2014-06,11,3
2014-06,12,5
2014-06,13,5
2014-06,14,8
2014-06,15,1
2014-06,16,NA
2014-06,17,NA
2014-06,18,NA
2014-06,19,4
2014-06,20,3
2014-06,21,6
2014-06,22,10
2014-06,23,16
2014-06,24,3
2014-06,25,1
2014-06,26,8
2014-06,27,9
2014-06,28,9
2014-06,29,6
2014-06,30,5
2014-06,31,NA
2014-06,32,1
2014-06,33,3
2014-06,34,8
2014-06,35,1
2014-06,36,4
2014-06,37,4
2014-06,38,2
2014-06,39,6
2014-06,40,4
2014-06,41,2
2014-06,42,2
2014-06,43,9
2014-06,44,4
2014-06,45,7
2014-06,46,2
2014-06,47,15
2014-06,1,4
2014-06,2,1
2014-06,3,1
2014-06,4,1
2014-06,5,NA
2014-06,6,NA
2014-06,7,1
2014-06,8,NA
2014-06,9,NA
2014-06,10,1
2014-06,11,4
2014-06,12,4
2014-06,13,3
2014-06,14,6
2014-06,15,NA
2014-06,16,2
2014-06,17,1
2014-06,18,NA
2014-06,19,1
2014-06,20,2
2014-06,21,3
2014-06,22,4
2014-06,23,6
2014-06,24,5
2014-06,25,2
2014-06,26,4
2014-06,27,11
2014-06,28,6
2014-06,29,4
2014-06,30,1
2014-06,31,1
2014-06,32,2
2014-06,33,3
2014-06,34,3
2014-06,35,1
2014-06,36,NA
2014-06,37,NA
2014-06,38,2
2014-06,39,1
2014-06,40,7
2014-06,41,3
2014-06,42,NA
2014-06,43,NA
2014-06,44,1
2014-06,45,NA
2014-06,46,NA
2014-06,47,3
2013-06,1,9
2013-06,3,1
2013-06,4,3
2013-06,5,3
2013-06,6,0
2013-06,7,4
2013-06,8,2
2013-06,9,0
2013-06,10,3
2013-06,11,6
2013-06,12,2
2013-06,13,3
2013-06,14,6
2013-06,15,2
2013-06,17,0
2013-06,18,0
2013-06,19,0
2013-06,20,3
2013-06,21,0
2013-06,22,1
2013-06,23,6
2013-06,24,0
2013-06,26,2
2013-06,27,0
2013-06,28,1
2013-06,29,1
2013-06,30,0
2013-06,31,1
2013-06,32,1
2013-06,33,2
2013-06,34,0
2013-06,35,0
2013-06,36,0
2013-06,37,0
2013-06,40,0
2013-06,41,0
2013-06,43,1
2013-06,45,1
2013-06,46,0
2013-06,47,5
2013-06,1,0
2013-06,3,0
2013-06,4,0
2013-06,5,0
2013-06,6,4
2013-06,7,1
2013-06,8,1
2013-06,9,0
2013-06,10,2
2013-06,11,1
2013-06,12,1
2013-06,13,3
2013-06,14,2
2013-06,15,2
2013-06,16,1
2013-06,17,1
2013-06,18,1
2013-06,19,0
2013-06,20,2
2013-06,21,1
2013-06,22,2
2013-06,23,2
2013-06,24,2
2013-06,26,3
2013-06,27,0
2013-06,28,3
2013-06,29,1
2013-06,30,0
2013-06,32,0
2013-06,33,4
2013-06,34,1
2013-06,35,0
2013-06,36,1
2013-06,37,1
2013-06,39,0
2013-06,40,0
2013-06,41,0
2013-06,43,0
2013-06,46,0
2013-06,47,10
2013-06,1,1
2013-06,2,0
2013-06,3,1
2013-06,4,0
2013-06,5,0
2013-06,6,2
2013-06,7,5
2013-06,8,1
2013-06,9,2
2013-06,10,3
2013-06,11,6
2013-06,12,3
2013-06,13,6
2013-06,14,0
2013-06,15,2
2013-06,17,0
2013-06,18,0
2013-06,19,0
2013-06,20,3
2013-06,21,3
2013-06,22,3
2013-06,23,4
2013-06,24,3
2013-06,25,3
2013-06,26,2
2013-06,27,5
2013-06,28,0
2013-06,29,0
2013-06,30,1
2013-06,31,0
2013-06,32,0
2013-06,33,1
2013-06,34,5
2013-06,35,1
2013-06,36,0
2013-06,37,0
2013-06,38,0
2013-06,39,0
2013-06,40,7
2013-06,41,0
2013-06,42,1
2013-06,43,2
2013-06,44,0
2013-06,46,0
2013-06,47,2
2013-06,1,1
2013-06,2,0
2013-06,3,0
2013-06,4,1
2013-06,5,0
2013-06,6,3
2013-06,7,6
2013-06,8,4
2013-06,9,1
2013-06,10,4
2013-06,11,10
2013-06,12,4
2013-06,13,7
2013-06,14,3
2013-06,15,1
2013-06,17,1
